date,open,high,low,close,volume,money,open_interest
2023-01-20,17900.0,18380.0,17900.0,18325.0,7048.0,632881400.0,5167.0
2023-01-30,17955.0,18250.0,17805.0,17805.0,1885.0,169525575.0,6518.0
2023-01-31,17880.0,17950.0,17660.0,17740.0,399.0,35642900.0,6786.0
2023-02-01,17810.0,17810.0,17495.0,17685.0,1782.0,158592375.0,8091.0
2023-02-02,18915.0,18915.0,17380.0,17440.0,4142.0,384471775.0,10840.0
2023-02-03,17530.0,17570.0,17305.0,17530.0,10181.0,891228825.0,5340.0
2023-02-06,17505.0,17580.0,17495.0,17580.0,2370.0,207525725.0,2982.0
2023-02-07,17605.0,17650.0,17520.0,17530.0,1015.0,89141800.0,1994.0
2023-02-08,17580.0,17810.0,17580.0,17660.0,50.0,4429400.0,1985.0
2023-02-09,17715.0,17840.0,17675.0,17840.0,77.0,6829325.0,1935.0
2023-02-10,17660.0,17810.0,17660.0,17810.0,40.0,3552925.0,1919.0
2023-02-13,17705.0,17830.0,17705.0,17830.0,4.0,355975.0,1921.0
2023-02-14,17830.0,17830.0,17760.0,17765.0,4.0,355575.0,1922.0
2023-02-15,17860.0,17860.0,17860.0,17860.0,4.0,357200.0,1921.0
2023-02-16,17660.0,17660.0,17505.0,17505.0,35.0,3073250.0,1938.0
2023-02-17,17560.0,17560.0,17210.0,17210.0,247.0,21678450.0,1702.0
2023-02-20,17110.0,17325.0,17110.0,17300.0,17.0,1462550.0,1706.0
2023-02-21,17390.0,17590.0,17390.0,17530.0,36.0,3152900.0,1711.0
2023-02-22,17545.0,17570.0,17360.0,17360.0,6.0,522875.0,1711.0
2023-02-23,17440.0,17440.0,17440.0,17440.0,2.0,174400.0,1709.0
2023-02-24,17440.0,17440.0,17440.0,17440.0,1.0,87200.0,1709.0
2023-02-27,17530.0,17540.0,17380.0,17380.0,11.0,957450.0,1717.0
2023-02-28,17285.0,17360.0,17255.0,17360.0,51.0,4406450.0,1713.0
2023-03-01,17320.0,17320.0,17320.0,17320.0,1.0,86600.0,1714.0
2023-03-02,17490.0,17570.0,17365.0,17375.0,227.0,19897475.0,1900.0
2023-03-03,17385.0,17385.0,17365.0,17365.0,9.0,782225.0,1901.0
2023-03-06,17260.0,17280.0,17205.0,17205.0,12.0,1035225.0,1907.0
2023-03-07,17165.0,17195.0,17000.0,17005.0,18.0,1536800.0,1919.0
2023-03-08,17075.0,17250.0,16885.0,17020.0,592.0,50541075.0,1414.0
2023-03-09,17070.0,17070.0,16905.0,16955.0,816.0,69636725.0,605.0
2023-03-10,16950.0,16950.0,16775.0,16825.0,35.0,2949075.0,617.0
2023-03-13,16825.0,16825.0,16825.0,16850.0,2.0,168350.0,616.0
2023-03-14,16890.0,16890.0,16785.0,16785.0,15.0,1264400.0,622.0
2023-03-15,16680.0,16740.0,16645.0,16645.0,13.0,1083700.0,615.0
2023-03-16,16645.0,16645.0,15870.0,15870.0,71.0,5739950.0,594.0
2023-03-17,15990.0,16170.0,15950.0,15950.0,61.0,4914600.0,597.0
2023-03-20,16000.0,16130.0,15965.0,15975.0,17.0,1363500.0,597.0
2023-03-21,16130.0,16130.0,15700.0,15720.0,738.0,58092200.0,1137.0
2023-03-22,15720.0,15850.0,15630.0,15850.0,73.0,5727500.0,1113.0
2023-03-23,15890.0,15915.0,15745.0,15745.0,42.0,3332875.0,1114.0
2023-03-24,15700.0,15850.0,15700.0,15825.0,826.0,65144775.0,1930.0
2023-03-27,15850.0,15950.0,15845.0,15870.0,17.0,1350325.0,1926.0
2023-03-28,15865.0,15865.0,15795.0,15800.0,38.0,3004725.0,1919.0
2023-03-29,15705.0,15765.0,15510.0,15690.0,68.0,5335325.0,1967.0
2023-03-30,15650.0,15650.0,15600.0,15600.0,9.0,703100.0,1973.0
2023-03-31,15600.0,15695.0,15420.0,15460.0,78.0,6069300.0,2014.0
2023-04-03,15400.0,15465.0,15280.0,15280.0,48.0,3687375.0,2045.0
2023-04-04,15230.0,15230.0,14970.0,15000.0,173.0,13026700.0,2157.0
2023-04-06,14965.0,15270.0,14660.0,15225.0,227.0,16986600.0,2251.0
2023-04-07,15150.0,15255.0,14965.0,15180.0,121.0,9198275.0,2330.0
2023-04-10,15170.0,15170.0,14860.0,14905.0,57.0,4268275.0,2344.0
2023-04-11,14860.0,14980.0,14860.0,14950.0,56.0,4179450.0,2398.0
2023-04-12,15010.0,15220.0,15010.0,15130.0,70.0,5296000.0,2433.0
2023-04-13,15130.0,15185.0,15005.0,15055.0,19.0,1429650.0,2443.0
2023-04-14,15165.0,15165.0,14995.0,15020.0,27.0,2033050.0,2451.0
2023-04-17,15060.0,15290.0,15060.0,15240.0,39.0,2965175.0,2443.0
2023-04-18,15425.0,15495.0,15280.0,15450.0,56.0,4319575.0,2445.0
2023-04-19,15450.0,15600.0,15410.0,15435.0,41.0,3184725.0,2422.0
2023-04-20,15400.0,15400.0,15125.0,15165.0,63.0,4789500.0,2422.0
2023-04-21,15100.0,15145.0,15045.0,15145.0,34.0,2563075.0,2420.0
2023-04-24,15000.0,15220.0,15000.0,15100.0,27.0,2044475.0,2425.0
2023-04-25,15250.0,15335.0,15240.0,15335.0,27.0,2062325.0,2411.0
2023-04-26,15295.0,15460.0,15295.0,15300.0,106.0,8177700.0,2351.0
2023-04-27,15280.0,15430.0,15100.0,15130.0,79.0,6051725.0,2313.0
2023-04-28,15185.0,15200.0,15080.0,15145.0,18.0,1363725.0,2306.0
2023-05-04,15145.0,15205.0,15110.0,15135.0,30.0,2269000.0,2281.0
2023-05-05,15035.0,15230.0,15000.0,15190.0,28.0,2112225.0,2285.0
2023-05-08,15285.0,15285.0,15170.0,15205.0,25.0,1901400.0,2284.0
2023-05-09,15140.0,15175.0,15060.0,15080.0,30.0,2267600.0,2300.0
2023-05-10,15050.0,15105.0,14540.0,14580.0,446.0,32845200.0,2542.0
2023-05-11,14580.0,14580.0,14320.0,14405.0,123.0,8868975.0,2585.0
2023-05-12,14420.0,14455.0,14130.0,14135.0,378.0,26998450.0,2771.0
2023-05-15,14225.0,14225.0,14040.0,14100.0,81.0,5721425.0,2766.0
2023-05-16,14100.0,14150.0,14040.0,14050.0,66.0,4653175.0,2782.0
2023-05-17,14190.0,14190.0,13850.0,13850.0,476.0,33222275.0,3024.0
2023-05-18,13800.0,13860.0,13600.0,13650.0,436.0,29790525.0,3259.0
2023-05-19,13510.0,13530.0,13265.0,13340.0,407.0,27246350.0,3492.0
2023-05-22,13230.0,13240.0,12805.0,12950.0,282.0,18375525.0,3632.0
2023-05-23,12945.0,13320.0,12940.0,13135.0,248.0,16351075.0,3595.0
2023-05-24,13270.0,13300.0,13090.0,13175.0,79.0,5211950.0,3621.0
2023-05-25,13090.0,13090.0,12670.0,12700.0,447.0,28857175.0,3749.0
2023-05-26,12585.0,13000.0,12585.0,12930.0,355.0,22651425.0,3852.0
2023-05-29,13050.0,13245.0,12850.0,12965.0,190.0,12350500.0,3893.0
2023-05-30,12965.0,12980.0,12860.0,12925.0,49.0,3168525.0,3870.0
2023-05-31,12810.0,12875.0,12795.0,12800.0,93.0,5977575.0,3866.0
2023-06-01,12985.0,13085.0,12930.0,13005.0,179.0,11630875.0,3809.0
2023-06-02,13065.0,13425.0,13045.0,13280.0,210.0,13887300.0,3898.0
2023-06-05,13260.0,13270.0,13000.0,13090.0,363.0,23678100.0,4103.0
2023-06-06,13050.0,13180.0,13030.0,13040.0,74.0,4842625.0,4084.0
2023-06-07,13040.0,13075.0,12675.0,12775.0,482.0,30951825.0,4279.0
2023-06-08,12845.0,12900.0,12625.0,12825.0,404.0,25830500.0,4322.0
2023-06-09,12895.0,12920.0,12790.0,12830.0,519.0,33314675.0,4718.0
2023-06-12,12740.0,12745.0,12610.0,12610.0,205.0,13002325.0,4853.0
2023-06-13,12600.0,12710.0,12470.0,12610.0,1279.0,80196500.0,5639.0
2023-06-14,12615.0,12740.0,12475.0,12600.0,541.0,34042925.0,5603.0
2023-06-15,12580.0,12650.0,12345.0,12445.0,1165.0,72750200.0,6352.0
2023-06-16,12445.0,12620.0,12445.0,12550.0,446.0,28029500.0,6397.0
2023-06-19,12655.0,13440.0,12655.0,13270.0,4539.0,298933675.0,5803.0
2023-06-20,13260.0,13850.0,13260.0,13755.0,2125.0,144767750.0,6228.0
2023-06-21,13840.0,13840.0,13155.0,13410.0,1891.0,126890125.0,6538.0
2023-06-26,13350.0,13350.0,13035.0,13090.0,1253.0,82535450.0,7057.0
2023-06-27,13130.0,13300.0,13060.0,13155.0,892.0,58758175.0,7375.0
2023-06-28,13200.0,13250.0,13120.0,13175.0,371.0,24485975.0,7532.0
2023-06-29,13260.0,13550.0,13180.0,13430.0,2302.0,153466650.0,8322.0
2023-06-30,13505.0,13520.0,13230.0,13315.0,823.0,55118125.0,8339.0
