date,open,high,low,close,volume,money,open_interest
2023-01-20,18000.0,18000.0,18000.0,18000.0,1.0,90000.0,2.0
2023-01-30,17810.0,17810.0,17800.0,17800.0,3.0,267050.0,3.0
2023-01-31,17880.0,17880.0,17820.0,17820.0,2.0,178500.0,1.0
2023-02-01,17505.0,17595.0,17505.0,17595.0,2.0,175500.0,3.0
2023-02-02,17510.0,17510.0,17510.0,17510.0,1.0,87550.0,4.0
2023-02-03,17350.0,17350.0,17350.0,17350.0,3.0,260250.0,1.0
2023-02-06,17450.0,17450.0,17450.0,17450.0,1.0,87250.0,2.0
2023-02-07,17420.0,17420.0,17420.0,17420.0,1.0,87100.0,3.0
2023-02-08,17535.0,17535.0,17535.0,17535.0,1.0,87675.0,2.0
2023-02-09,17535.0,17535.0,17535.0,17590.0,0.0,0.0,2.0
2023-02-10,17560.0,17805.0,17560.0,17805.0,2.0,176825.0,4.0
2023-02-13,17805.0,17805.0,17805.0,17680.0,0.0,0.0,4.0
2023-02-14,17680.0,17680.0,17680.0,17680.0,0.0,0.0,4.0
2023-02-15,17680.0,17680.0,17680.0,17680.0,0.0,0.0,4.0
2023-02-16,17680.0,17680.0,17680.0,17465.0,0.0,0.0,4.0
2023-02-17,17425.0,17425.0,17300.0,17310.0,5.0,433925.0,5.0
2023-02-20,17265.0,17265.0,17265.0,17265.0,2.0,172650.0,7.0
2023-02-21,17450.0,17450.0,17405.0,17405.0,19.0,1655775.0,15.0
2023-02-22,17335.0,17425.0,17335.0,17425.0,4.0,347600.0,13.0
2023-02-23,17425.0,17425.0,17425.0,17380.0,0.0,0.0,13.0
2023-02-24,17380.0,17380.0,17380.0,17380.0,0.0,0.0,13.0
2023-02-27,17380.0,17380.0,17380.0,17375.0,0.0,0.0,13.0
2023-02-28,17375.0,17375.0,17375.0,17375.0,0.0,0.0,13.0
2023-03-01,17375.0,17375.0,17375.0,17375.0,0.0,0.0,13.0
2023-03-02,17400.0,17400.0,17400.0,17400.0,1.0,87000.0,14.0
2023-03-03,17400.0,17400.0,17400.0,17400.0,0.0,0.0,14.0
2023-03-06,17260.0,17260.0,17260.0,17260.0,2.0,172600.0,16.0
2023-03-07,17000.0,17080.0,17000.0,17000.0,4.0,340775.0,20.0
2023-03-08,17000.0,17000.0,16970.0,16970.0,5.0,424500.0,22.0
2023-03-09,16970.0,16970.0,16970.0,16980.0,0.0,0.0,22.0
2023-03-10,16730.0,16730.0,16730.0,16730.0,1.0,83650.0,21.0
2023-03-13,16825.0,16825.0,16805.0,16805.0,2.0,168150.0,22.0
2023-03-14,16715.0,16800.0,16715.0,16800.0,2.0,167575.0,23.0
2023-03-15,16700.0,16700.0,16700.0,16700.0,1.0,83500.0,24.0
2023-03-16,16510.0,16510.0,15910.0,15985.0,13.0,1051175.0,34.0
2023-03-17,16120.0,16120.0,16120.0,16120.0,1.0,80600.0,35.0
2023-03-20,16045.0,16045.0,15900.0,15900.0,2.0,159725.0,36.0
2023-03-21,15825.0,15825.0,15725.0,15755.0,6.0,473300.0,38.0
2023-03-22,15855.0,15855.0,15730.0,15805.0,13.0,1026450.0,40.0
2023-03-23,15855.0,15855.0,15855.0,15855.0,1.0,79275.0,39.0
2023-03-24,15785.0,15910.0,15680.0,15910.0,8.0,632275.0,40.0
2023-03-27,15920.0,15925.0,15920.0,15925.0,2.0,159225.0,41.0
2023-03-28,15880.0,15880.0,15880.0,15880.0,2.0,158800.0,41.0
2023-03-29,15805.0,15840.0,15700.0,15760.0,6.0,472625.0,46.0
2023-03-30,15685.0,15685.0,15685.0,15685.0,1.0,78425.0,46.0
2023-03-31,15630.0,15670.0,15590.0,15590.0,4.0,312600.0,48.0
2023-04-03,15570.0,15570.0,15460.0,15520.0,9.0,698350.0,55.0
2023-04-04,15350.0,15365.0,15185.0,15305.0,15.0,1147450.0,64.0
2023-04-06,15020.0,15210.0,15020.0,15175.0,10.0,753425.0,69.0
2023-04-07,15360.0,15360.0,15065.0,15330.0,5.0,383525.0,66.0
2023-04-10,15205.0,15295.0,15120.0,15120.0,7.0,531500.0,68.0
2023-04-11,15175.0,15175.0,15170.0,15170.0,3.0,227575.0,68.0
2023-04-12,15240.0,15400.0,15240.0,15400.0,5.0,384100.0,65.0
2023-04-13,15505.0,15505.0,15295.0,15295.0,7.0,539275.0,68.0
2023-04-14,15375.0,15390.0,15155.0,15390.0,5.0,383125.0,70.0
2023-04-17,15500.0,15500.0,15230.0,15230.0,6.0,461750.0,69.0
2023-04-18,15600.0,15705.0,15590.0,15705.0,8.0,625025.0,68.0
2023-04-19,15720.0,15780.0,15675.0,15740.0,5.0,393475.0,67.0
2023-04-20,15585.0,15590.0,15525.0,15580.0,4.0,311400.0,70.0
2023-04-21,15440.0,15440.0,15310.0,15350.0,8.0,614400.0,66.0
2023-04-24,15440.0,15440.0,15440.0,15440.0,2.0,154400.0,66.0
2023-04-25,15605.0,15605.0,15480.0,15550.0,7.0,543500.0,67.0
2023-04-26,15600.0,15695.0,15600.0,15635.0,4.0,312875.0,68.0
2023-04-27,15470.0,15470.0,15450.0,15450.0,3.0,231925.0,69.0
2023-04-28,15500.0,15500.0,15420.0,15420.0,2.0,154600.0,71.0
2023-05-04,15420.0,15420.0,15420.0,15460.0,0.0,0.0,71.0
2023-05-05,15435.0,15470.0,15315.0,15470.0,6.0,461750.0,74.0
2023-05-08,15600.0,15600.0,15575.0,15580.0,3.0,233775.0,77.0
2023-05-09,15420.0,15425.0,15360.0,15360.0,3.0,231025.0,76.0
2023-05-10,15290.0,15290.0,14945.0,14945.0,30.0,2266050.0,93.0
2023-05-11,14960.0,15000.0,14845.0,14995.0,16.0,1192500.0,102.0
2023-05-12,14785.0,14800.0,14730.0,14750.0,7.0,516625.0,107.0
2023-05-15,14620.0,14630.0,14615.0,14630.0,5.0,365550.0,109.0
2023-05-16,14815.0,14815.0,14690.0,14695.0,4.0,294600.0,109.0
