date,open,high,low,close,volume,money,open_interest
2022-07-22,6800.0,6838.6,6530.0,6588.0,3703.0,4934448120.0,3338.0
2022-07-25,6587.0,6660.0,6497.4,6515.0,2829.0,3719715400.0,3644.0
2022-07-26,6520.2,6629.2,6487.6,6624.0,1899.0,2500814640.0,3684.0
2022-07-27,6609.6,6717.0,6601.2,6715.0,1124.0,1498927080.0,3785.0
2022-07-28,6750.2,6824.8,6724.4,6787.6,1449.0,1963971960.0,3892.0
2022-07-29,6798.0,6819.8,6731.0,6749.0,1392.0,1884311520.0,4053.0
2022-08-01,6730.0,6788.2,6657.4,6778.6,1435.0,1933926800.0,4309.0
2022-08-02,6702.6,6706.6,6470.0,6612.0,1853.0,2446429240.0,4517.0
2022-08-03,6635.0,6715.8,6519.2,6536.8,1829.0,2429779160.0,4919.0
2022-08-04,6576.8,6605.0,6427.6,6537.6,1893.0,2466486040.0,5227.0
2022-08-05,6560.2,6733.0,6541.4,6730.8,1680.0,2230227280.0,5388.0
2022-08-08,6717.8,6789.8,6683.6,6770.0,1241.0,1672636000.0,5574.0
2022-08-09,6762.8,6796.2,6718.0,6789.0,1184.0,1601564320.0,5949.0
2022-08-10,6765.2,6828.6,6758.8,6796.0,1334.0,1813525640.0,5877.0
2022-08-11,6832.0,6922.8,6813.0,6918.2,1836.0,2526026760.0,6525.0
2022-08-12,6912.8,6945.0,6850.0,6866.8,1731.0,2389085800.0,6831.0
2022-08-15,6843.0,6940.6,6843.0,6909.8,1670.0,2305658680.0,7197.0
2022-08-16,6922.6,7005.0,6903.6,6945.0,2684.0,3733215400.0,8067.0
2022-08-17,6954.6,6987.0,6905.0,6969.0,1620.0,2251417600.0,7909.0
2022-08-18,6946.0,7016.8,6946.0,7010.8,2448.0,3418762000.0,8545.0
2022-08-19,7012.2,7033.8,6884.4,6890.0,2291.0,3183283680.0,8473.0
2022-08-22,6875.4,6952.2,6823.8,6925.0,1897.0,2620151040.0,8802.0
2022-08-23,6925.0,6950.0,6895.2,6930.4,2447.0,3387209240.0,9565.0
2022-08-24,6935.4,6944.4,6635.0,6648.8,3650.0,4924755320.0,10663.0
2022-08-25,6680.6,6681.6,6545.2,6611.6,3344.0,4417134000.0,11156.0
2022-08-26,6621.0,6706.4,6560.0,6584.6,2533.0,3364682360.0,11588.0
2022-08-29,6500.0,6648.2,6478.0,6618.0,2222.0,2928259520.0,11678.0
2022-08-30,6618.0,6632.6,6551.2,6607.2,2530.0,3335895720.0,12041.0
2022-08-31,6580.8,6603.6,6372.2,6385.6,4079.0,5270290680.0,12705.0
2022-09-01,6388.0,6458.0,6327.0,6361.0,4150.0,5315526360.0,13250.0
2022-09-02,6375.6,6451.0,6354.2,6413.8,3191.0,4090753520.0,12914.0
2022-09-05,6360.8,6491.6,6360.8,6432.2,1956.0,2515471080.0,12660.0
2022-09-06,6452.0,6572.0,6417.6,6566.8,2194.0,2853322480.0,12635.0
2022-09-07,6545.0,6640.0,6536.2,6603.0,2052.0,2708158560.0,12838.0
2022-09-08,6597.2,6629.0,6550.0,6557.4,1800.0,2369367440.0,12799.0
2022-09-09,6583.6,6612.8,6530.8,6610.6,3141.0,4134560480.0,13485.0
2022-09-13,6625.8,6651.6,6568.2,6583.4,2099.0,2773962720.0,12957.0
2022-09-14,6505.2,6547.4,6477.2,6509.8,2456.0,3197971920.0,13624.0
2022-09-15,6529.8,6542.4,6178.6,6258.6,6730.0,8504711840.0,15002.0
2022-09-16,6240.6,6292.6,6122.0,6131.4,6888.0,8571280960.0,16691.0
2022-09-19,6125.8,6176.6,5993.0,6024.4,5919.0,7188793600.0,17855.0
2022-09-20,6059.0,6180.0,6059.0,6103.8,3575.0,4369389600.0,17543.0
2022-09-21,6087.6,6164.2,6024.6,6128.4,3594.0,4391352640.0,17120.0
2022-09-22,6090.0,6237.0,6090.0,6185.8,6257.0,7724357160.0,19734.0
2022-09-23,6185.8,6208.6,6005.4,6094.4,6837.0,8359224520.0,20671.0
2022-09-26,6066.8,6172.4,6030.4,6035.2,4317.0,5267261520.0,20632.0
2022-09-27,6055.0,6184.6,6055.0,6178.6,5487.0,6707907880.0,21901.0
