date,open,high,low,close,volume,money,open_interest
2022-07-22,6895.8,6946.8,6667.6,6737.0,3921.0,5334848400.0,3613.0
2022-07-25,6737.4,6799.4,6640.6,6670.0,2763.0,3709737400.0,3461.0
2022-07-26,6670.0,6780.0,6638.6,6777.2,2658.0,3575311600.0,4210.0
2022-07-27,6767.8,6864.6,6753.0,6856.6,2693.0,3672127440.0,4272.0
2022-07-28,6905.2,6970.0,6871.6,6923.0,3256.0,4510247920.0,5135.0
2022-07-29,6938.4,6959.2,6879.4,6891.8,3417.0,4723357000.0,5281.0
2022-08-01,6882.0,6935.8,6807.4,6930.0,2555.0,3518588440.0,5512.0
2022-08-02,6873.8,6873.8,6617.8,6767.0,4260.0,5745943320.0,6575.0
2022-08-03,6781.4,6859.2,6665.0,6688.8,3379.0,4587910920.0,6786.0
2022-08-04,6732.2,6750.0,6570.6,6687.6,4490.0,5988208640.0,7457.0
2022-08-05,6701.2,6874.0,6696.0,6872.8,4142.0,5613185760.0,8083.0
2022-08-08,6868.4,6938.4,6832.0,6922.0,3166.0,4363791160.0,8091.0
2022-08-09,6912.4,6945.6,6867.0,6940.4,3152.0,4354867320.0,8524.0
2022-08-10,6925.2,6979.6,6913.4,6950.8,2645.0,3677448760.0,8717.0
2022-08-11,6993.2,7074.8,6967.2,7069.2,3823.0,5373775440.0,9406.0
2022-08-12,7069.0,7093.0,6999.2,7014.2,4096.0,5780570560.0,10216.0
2022-08-15,6998.8,7091.0,6993.0,7058.2,2966.0,4184418320.0,10492.0
2022-08-16,7069.2,7155.8,7055.4,7103.2,3436.0,4885111960.0,11015.0
2022-08-17,7107.2,7139.8,7060.6,7127.2,3578.0,5083263360.0,11506.0
2022-08-18,7115.0,7170.6,7103.0,7161.6,4102.0,5850990800.0,12669.0
2022-08-19,7170.6,7186.4,7036.0,7036.2,6978.0,9912681840.0,15606.0
2022-08-22,7023.2,7102.6,6971.8,7079.0,5427.0,7657724520.0,15775.0
2022-08-23,7078.4,7106.2,7053.0,7093.0,5966.0,8446111040.0,16264.0
2022-08-24,7098.0,7102.6,6791.6,6805.0,10713.0,14809773040.0,17715.0
2022-08-25,6828.2,6834.6,6703.6,6775.2,8936.0,12089664160.0,17250.0
2022-08-26,6787.2,6867.8,6723.4,6747.8,6103.0,8301608120.0,17399.0
2022-08-29,6664.4,6813.8,6645.0,6787.0,5974.0,8066910600.0,17822.0
2022-08-30,6787.0,6799.0,6716.0,6774.0,6151.0,8318562360.0,18051.0
2022-08-31,6754.2,6768.4,6536.0,6549.8,9087.0,12051237320.0,18944.0
2022-09-01,6553.0,6622.6,6486.0,6520.2,6539.0,8574943280.0,18221.0
2022-09-02,6538.0,6610.0,6510.4,6566.0,7329.0,9625947720.0,18569.0
2022-09-05,6566.0,6653.0,6531.2,6589.4,5168.0,6807796360.0,17802.0
2022-09-06,6607.8,6726.0,6578.4,6722.4,6813.0,9080472520.0,18634.0
2022-09-07,6699.8,6794.0,6690.2,6760.0,5457.0,7368310240.0,17966.0
2022-09-08,6777.0,6786.8,6701.4,6712.4,5240.0,7057382680.0,18533.0
2022-09-09,6720.0,6764.8,6680.0,6761.0,7212.0,9706827440.0,19114.0
2022-09-13,6767.0,6800.0,6715.8,6732.0,8079.0,10905621160.0,20044.0
2022-09-14,6634.4,6699.8,6624.6,6663.0,8185.0,10905862760.0,20778.0
2022-09-15,6683.0,6699.0,6331.2,6410.0,19295.0,24974222400.0,25046.0
2022-09-16,6395.2,6446.0,6260.4,6273.0,15318.0,19486536280.0,23140.0
2022-09-19,6275.2,6319.8,6138.2,6177.8,14669.0,18251139800.0,26354.0
2022-09-20,6225.0,6333.0,6223.0,6259.2,13900.0,17412841720.0,26469.0
2022-09-21,6242.4,6319.6,6176.8,6283.2,11484.0,14368204520.0,27033.0
2022-09-22,6238.0,6382.4,6238.0,6321.4,12578.0,15889029600.0,26736.0
2022-09-23,6322.8,6343.6,6134.2,6222.6,15485.0,19319276880.0,27600.0
2022-09-26,6191.6,6294.0,6157.0,6159.0,11294.0,14044871280.0,26459.0
2022-09-27,6185.2,6305.0,6177.8,6300.0,12226.0,15238548520.0,28420.0
2022-09-28,6285.4,6298.0,6120.0,6122.0,16172.0,20056701920.0,31133.0
2022-09-29,6192.0,6219.6,6090.0,6149.2,15568.0,19195425000.0,29412.0
2022-09-30,6150.2,6163.4,6003.8,6021.0,13626.0,16554520280.0,28697.0
2022-10-10,6038.0,6053.0,5852.0,5885.0,11057.0,13183163880.0,28827.0
2022-10-11,5882.0,5937.2,5845.2,5900.6,11556.0,13631333640.0,29930.0
2022-10-12,5908.0,6080.0,5795.0,6074.0,19327.0,22867835640.0,32354.0
2022-10-13,6052.2,6210.0,6036.4,6147.8,17573.0,21583405960.0,32708.0
2022-10-14,6208.0,6345.0,6182.0,6326.6,15478.0,19419678120.0,31059.0
2022-10-17,6304.8,6390.2,6295.2,6360.4,13367.0,16955595520.0,32539.0
2022-10-18,6385.0,6445.8,6338.8,6395.4,13761.0,17593925200.0,32335.0
2022-10-19,6383.0,6445.0,6350.0,6363.0,12854.0,16441296880.0,32522.0
2022-10-20,6338.0,6413.8,6197.2,6310.4,27868.0,35055041680.0,37069.0
2022-10-21,6314.8,6369.0,6261.4,6322.6,15557.0,19662131960.0,34041.0
2022-10-24,6323.0,6500.0,6215.2,6308.8,23834.0,30340008760.0,36485.0
2022-10-25,6283.0,6342.6,6170.0,6300.2,21318.0,26684766640.0,34255.0
2022-10-26,6311.2,6538.8,6295.0,6465.2,26962.0,34716192960.0,39492.0
2022-10-27,6475.6,6521.2,6425.2,6442.2,20289.0,26271631800.0,37699.0
2022-10-28,6408.0,6434.8,6175.0,6198.4,25677.0,32437927440.0,42536.0
2022-10-31,6170.0,6320.0,6150.0,6250.0,21725.0,27093899720.0,37316.0
2022-11-01,6274.0,6436.0,6235.2,6434.2,22492.0,28502326840.0,38794.0
2022-11-02,6420.0,6527.0,6411.2,6502.6,18162.0,23527505920.0,37311.0
2022-11-03,6470.8,6555.0,6462.2,6532.4,14313.0,18657076120.0,37384.0
2022-11-04,6530.0,6721.0,6530.0,6717.0,19316.0,25657729760.0,39515.0
2022-11-07,6710.0,6748.8,6636.0,6686.6,14637.0,19607980440.0,38590.0
2022-11-08,6690.0,6693.0,6633.2,6681.0,13534.0,18017710760.0,38809.0
2022-11-09,6682.2,6726.2,6639.2,6658.2,12586.0,16794971120.0,38659.0
2022-11-10,6628.8,6648.4,6566.0,6596.2,18134.0,23955709360.0,40530.0
2022-11-11,6758.0,6793.2,6625.0,6630.2,23263.0,31185093400.0,40214.0
2022-11-14,6630.2,6693.4,6542.8,6578.0,23270.0,30785047400.0,44826.0
2022-11-15,6582.0,6742.8,6565.4,6742.8,25263.0,33752075000.0,44857.0
2022-11-16,6737.8,6765.4,6674.0,6684.2,21858.0,29348254200.0,49117.0
2022-11-17,6673.8,6709.8,6615.6,6707.0,31632.0,42065006680.0,57387.0
2022-11-18,6700.6,6760.0,6631.4,6646.4,41232.0,55310348440.0,65843.0
2022-11-21,6606.2,6695.8,6581.2,6685.0,39569.0,52600869720.0,63153.0
2022-11-22,6674.0,6686.8,6514.4,6557.2,51946.0,68654716640.0,65524.0
2022-11-23,6563.0,6584.0,6422.2,6553.4,49857.0,64933679920.0,62214.0
2022-11-24,6570.0,6595.6,6520.4,6559.2,38327.0,50297820320.0,59758.0
2022-11-25,6545.2,6553.8,6485.8,6497.0,35966.0,46854427680.0,59535.0
2022-11-28,6424.2,6500.6,6371.4,6492.0,42689.0,55132609200.0,59330.0
2022-11-29,6502.0,6632.8,6501.0,6597.0,41900.0,55040640320.0,58558.0
2022-11-30,6600.2,6623.0,6555.4,6582.8,31915.0,42088633040.0,56213.0
2022-12-01,6656.0,6713.8,6637.8,6662.0,34834.0,46527782680.0,55105.0
2022-12-02,6662.2,6747.0,6651.2,6681.8,30017.0,40227123840.0,53280.0
2022-12-05,6729.0,6736.0,6673.0,6703.0,34433.0,46162253680.0,53712.0
2022-12-06,6690.2,6747.0,6657.0,6697.8,35502.0,47589781560.0,53057.0
2022-12-07,6689.8,6739.0,6671.6,6695.2,31060.0,41668941040.0,50646.0
2022-12-08,6701.4,6701.4,6633.8,6663.8,29056.0,38737277960.0,46919.0
2022-12-09,6666.0,6699.6,6613.2,6684.8,34377.0,45832967440.0,48640.0
2022-12-12,6678.0,6691.6,6614.0,6654.6,36779.0,48953530280.0,40334.0
2022-12-13,6659.8,6659.8,6590.6,6604.8,27158.0,35929683760.0,36462.0
2022-12-14,6615.0,6638.4,6551.4,6573.6,30053.0,39661219440.0,27501.0
2022-12-15,6564.8,6618.4,6547.6,6600.6,23979.0,31605828080.0,15696.0
2022-12-16,6581.0,6597.8,6509.8,6515.0,14369.0,18800573680.0,0.0
