date,open,high,low,close,volume,money,open_interest
2018-06-11,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-12,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-13,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-14,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-15,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-19,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-20,94.76,94.76,94.76,94.76,0.0,0.0,0.0
2018-06-21,94.325,95.89,94.325,95.245,7.0,6677400.0,5.0
2018-06-22,95.455,95.455,95.455,95.455,1.0,954550.0,5.0
2018-06-25,95.455,95.455,95.455,95.455,0.0,0.0,5.0
2018-06-26,95.115,95.115,95.115,95.115,1.0,951150.0,6.0
2018-06-27,95.115,95.115,95.115,95.115,0.0,0.0,6.0
2018-06-28,95.65,95.65,95.65,95.65,1.0,956500.0,6.0
2018-06-29,96.095,96.095,96.095,96.095,1.0,960950.0,6.0
2018-07-02,96.095,96.095,96.095,96.095,0.0,0.0,6.0
2018-07-03,96.095,96.095,96.095,96.095,0.0,0.0,6.0
2018-07-04,96.095,96.095,96.095,96.095,0.0,0.0,6.0
2018-07-05,96.0,96.0,95.995,95.995,2.0,1919950.0,6.0
2018-07-06,96.22,96.22,95.575,95.675,5.0,4792650.0,7.0
2018-07-09,95.675,95.675,95.675,95.675,0.0,0.0,7.0
2018-07-10,95.675,95.675,95.675,95.675,0.0,0.0,7.0
2018-07-11,95.675,95.675,95.675,95.675,0.0,0.0,7.0
2018-07-12,95.55,95.85,95.55,95.85,4.0,3828000.0,9.0
2018-07-13,95.86,95.95,95.86,95.95,2.0,1918100.0,9.0
2018-07-16,96.83,96.83,96.15,96.23,5.0,4821850.0,9.0
2018-07-17,96.23,96.23,96.23,96.23,0.0,0.0,9.0
2018-07-18,96.23,96.23,96.23,96.23,0.0,0.0,9.0
2018-07-19,95.675,95.675,95.675,95.675,1.0,956750.0,10.0
2018-07-20,95.67,95.67,95.67,95.675,0.0,0.0,10.0
2018-07-23,96.215,96.215,95.365,95.365,4.0,3830350.0,9.0
2018-07-24,95.365,95.365,95.365,95.365,0.0,0.0,9.0
2018-07-25,95.365,95.365,95.365,95.365,0.0,0.0,9.0
2018-07-26,95.55,95.55,95.55,95.55,1.0,955500.0,10.0
2018-07-27,95.55,95.55,95.55,95.55,0.0,0.0,10.0
2018-07-30,95.55,95.55,95.55,95.55,0.0,0.0,10.0
2018-07-31,95.55,95.55,95.55,95.55,0.0,0.0,10.0
2018-08-01,95.97,95.97,95.97,95.97,1.0,959700.0,9.0
2018-08-02,95.91,96.1,95.91,96.1,2.0,1920100.0,9.0
2018-08-03,96.84,96.84,95.785,96.205,7.0,6747250.0,15.0
2018-08-06,96.115,96.2,96.115,96.19,5.0,4807350.0,18.0
2018-08-07,96.645,96.645,95.76,95.965,12.0,11518850.0,18.0
2018-08-08,95.605,95.95,95.605,95.95,3.0,2873650.0,18.0
2018-08-09,95.51,95.51,95.285,95.285,4.0,3815800.0,18.0
2018-08-10,95.355,95.42,95.225,95.25,5.0,4765250.0,19.0
2018-08-13,95.09,95.09,95.09,95.09,2.0,1901800.0,17.0
2018-08-14,95.09,95.09,95.09,95.09,0.0,0.0,17.0
2018-08-15,95.09,95.09,95.09,95.09,0.0,0.0,17.0
2018-08-16,95.09,95.09,95.09,95.09,0.0,0.0,17.0
2018-08-17,94.55,94.55,94.27,94.46,3.0,2832800.0,18.0
2018-08-20,94.26,94.6,94.26,94.6,2.0,1888600.0,18.0
2018-08-21,94.6,94.6,94.6,94.6,0.0,0.0,18.0
2018-08-22,94.595,94.88,94.595,94.7,12.0,11369900.0,23.0
2018-08-23,94.655,94.7,94.655,94.7,6.0,5681550.0,29.0
2018-08-24,94.85,94.855,94.85,94.85,6.0,5691050.0,34.0
2018-08-27,94.5,94.5,94.48,94.48,6.0,5669600.0,38.0
2018-08-28,94.8,94.8,94.8,94.8,1.0,948000.0,38.0
2018-08-29,94.8,94.8,94.8,94.8,0.0,0.0,38.0
2018-08-30,95.02,95.3,94.92,95.255,8.0,7605850.0,44.0
2018-08-31,95.255,95.255,95.255,95.255,0.0,0.0,44.0
2018-09-03,95.165,95.165,95.07,95.07,8.0,7610300.0,52.0
2018-09-04,94.95,94.95,94.775,94.79,32.0,30371650.0,65.0
2018-09-05,94.89,94.905,94.675,94.7,13.0,12327750.0,66.0
2018-09-06,94.745,94.745,94.745,94.745,1.0,947450.0,66.0
2018-09-07,94.725,94.725,94.525,94.65,22.0,20819000.0,62.0
2018-09-10,94.57,94.62,94.45,94.45,8.0,7563600.0,65.0
2018-09-11,94.335,94.37,93.95,94.095,33.0,31109450.0,69.0
2018-09-12,94.14,94.305,94.14,94.305,14.0,13195200.0,74.0
2018-09-13,94.255,94.505,94.215,94.46,114.0,107560150.0,134.0
2018-09-14,94.535,94.535,94.33,94.43,111.0,104756100.0,159.0
