date,open,high,low,close,volume,money,open_interest
2022-12-12,99.7,99.785,99.66,99.685,426.0,424844850.0,103.0
2022-12-13,99.69,99.71,99.555,99.655,612.0,609630750.0,301.0
2022-12-14,99.75,100.1,99.75,100.025,301.0,300873250.0,433.0
2022-12-15,100.005,100.075,99.95,99.985,340.0,340049700.0,475.0
2022-12-16,99.975,100.065,99.92,99.995,281.0,280971300.0,493.0
2022-12-19,100.175,100.225,100.105,100.125,180.0,180278250.0,538.0
2022-12-20,100.1,100.135,100.01,100.025,261.0,261256050.0,521.0
2022-12-21,99.98,100.15,99.98,100.145,243.0,243186950.0,508.0
2022-12-22,100.17,100.23,100.135,100.165,349.0,349642200.0,533.0
2022-12-23,100.23,100.285,100.14,100.28,302.0,302675800.0,541.0
2022-12-26,100.21,100.245,100.11,100.16,483.0,483796850.0,583.0
2022-12-27,100.09,100.13,99.955,99.985,248.0,248053850.0,616.0
2022-12-28,100.02,100.06,100.0,100.06,179.0,179059650.0,579.0
2022-12-29,100.125,100.17,100.09,100.155,219.0,219288300.0,592.0
2022-12-30,100.14,100.185,100.115,100.17,385.0,385586600.0,611.0
2023-01-03,100.205,100.25,100.135,100.245,523.0,523965900.0,615.0
2023-01-04,100.245,100.32,100.245,100.305,269.0,269788300.0,611.0
2023-01-05,100.285,100.315,100.25,100.255,291.0,291813850.0,616.0
2023-01-06,100.24,100.24,100.11,100.165,343.0,343560000.0,627.0
2023-01-09,100.17,100.2,100.095,100.12,550.0,550746900.0,722.0
2023-01-10,100.07,100.115,99.945,99.96,417.0,417057000.0,767.0
2023-01-11,99.96,100.05,99.9,100.035,624.0,623802350.0,827.0
2023-01-12,100.025,100.09,100.025,100.065,580.0,580363100.0,889.0
2023-01-13,100.075,100.08,100.0,100.01,505.0,505164300.0,942.0
2023-01-16,99.935,99.97,99.765,99.795,599.0,597937000.0,992.0
2023-01-17,99.83,99.86,99.74,99.795,431.0,430063600.0,1061.0
2023-01-18,99.86,99.88,99.75,99.75,461.0,460140050.0,1100.0
2023-01-19,99.77,99.805,99.71,99.74,356.0,355081950.0,1117.0
2023-01-20,99.775,99.775,99.675,99.695,232.0,231325400.0,1229.0
2023-01-30,99.665,99.87,99.63,99.85,315.0,314320650.0,1305.0
2023-01-31,99.875,99.985,99.83,99.97,243.0,242835400.0,1323.0
2023-02-01,99.955,100.0,99.905,99.935,385.0,384825000.0,1464.0
2023-02-02,99.95,100.045,99.945,100.04,266.0,266018250.0,1477.0
2023-02-03,100.075,100.09,100.015,100.07,288.0,288158400.0,1489.0
2023-02-06,100.1,100.115,100.0,100.0,94.0,94056350.0,1511.0
2023-02-07,99.955,100.1,99.955,100.09,118.0,118054700.0,1529.0
2023-02-08,100.085,100.1,100.035,100.045,296.0,296216200.0,1595.0
2023-02-09,100.115,100.155,100.045,100.14,214.0,214215900.0,1670.0
2023-02-10,100.14,100.14,100.065,100.09,147.0,147142100.0,1714.0
2023-02-13,100.085,100.155,100.065,100.11,191.0,191236300.0,1769.0
2023-02-14,100.075,100.16,100.05,100.16,126.0,126137800.0,1800.0
2023-02-15,100.145,100.17,100.085,100.155,223.0,223262850.0,1908.0
2023-02-16,100.23,100.29,100.105,100.2,235.0,235421950.0,1940.0
2023-02-17,100.18,100.215,100.155,100.19,77.0,77134850.0,1951.0
2023-02-20,100.2,100.225,99.985,99.995,349.0,349144950.0,2121.0
2023-02-21,99.925,99.985,99.88,99.985,398.0,397771300.0,2299.0
2023-02-22,100.0,100.05,99.99,100.03,444.0,444098950.0,2509.0
2023-02-23,100.03,100.085,100.0,100.055,257.0,257128450.0,2570.0
2023-02-24,100.025,100.105,100.025,100.08,233.0,233168650.0,2614.0
2023-02-27,100.085,100.085,100.0,100.075,139.0,139067800.0,2644.0
2023-02-28,100.04,100.185,100.005,100.13,761.0,761862050.0,2857.0
2023-03-01,100.115,100.165,100.07,100.125,2775.0,2777846300.0,3599.0
2023-03-02,100.125,100.15,100.03,100.08,743.0,743769650.0,3662.0
2023-03-03,100.035,100.11,99.98,100.095,687.0,687339000.0,3748.0
2023-03-06,100.14,100.255,100.135,100.245,457.0,457996850.0,3770.0
2023-03-07,100.245,100.345,100.23,100.335,567.0,568541800.0,3801.0
2023-03-08,100.33,100.335,100.275,100.28,658.0,660006500.0,3831.0
2023-03-09,100.28,100.375,100.275,100.36,1242.0,1246198150.0,3873.0
2023-03-10,100.4,100.42,100.34,100.39,1164.0,1168451150.0,3979.0
2023-03-13,100.365,100.385,100.28,100.36,1913.0,1919608650.0,3975.0
2023-03-14,100.42,100.44,100.365,100.43,1249.0,1254163500.0,3977.0
2023-03-15,100.4,100.4,100.325,100.375,1207.0,1211180200.0,3836.0
2023-03-16,100.425,100.565,100.415,100.545,762.0,765685650.0,3917.0
2023-03-17,100.495,100.57,100.475,100.535,875.0,879573950.0,3864.0
2023-03-20,100.64,100.68,100.575,100.635,1080.0,1086720900.0,3910.0
2023-03-21,100.62,100.655,100.545,100.58,796.0,800721200.0,3977.0
2023-03-22,100.53,100.61,100.53,100.6,894.0,899148950.0,4011.0
2023-03-23,100.625,100.63,100.565,100.575,731.0,735344250.0,4088.0
2023-03-24,100.575,100.585,100.47,100.485,866.0,870583150.0,4119.0
2023-03-27,100.535,100.64,100.535,100.635,708.0,712256000.0,4078.0
2023-03-28,100.63,100.64,100.585,100.615,442.0,444739750.0,4156.0
2023-03-29,100.63,100.63,100.565,100.615,615.0,618622650.0,4230.0
2023-03-30,100.635,100.68,100.545,100.575,742.0,746684150.0,4284.0
2023-03-31,100.61,100.66,100.57,100.64,886.0,891411000.0,4188.0
2023-04-03,100.655,100.655,100.525,100.55,1266.0,1273221950.0,4301.0
2023-04-04,100.59,100.59,100.55,100.575,834.0,838748900.0,4480.0
2023-04-06,100.595,100.595,100.485,100.565,3002.0,3018370450.0,5387.0
2023-04-07,100.555,100.725,100.515,100.695,2101.0,2113728750.0,5378.0
2023-04-10,100.68,100.715,100.635,100.7,795.0,800480850.0,5584.0
2023-04-11,100.75,100.81,100.73,100.8,1497.0,1508475000.0,5830.0
2023-04-12,100.83,100.85,100.795,100.85,536.0,540399800.0,5928.0
2023-04-13,100.835,100.84,100.775,100.78,1505.0,1517031600.0,6379.0
2023-04-14,100.785,100.855,100.755,100.78,2035.0,2051351700.0,7003.0
2023-04-17,100.78,100.78,100.68,100.69,2999.0,3020290500.0,7789.0
2023-04-18,100.68,100.78,100.67,100.76,2370.0,2387425950.0,8252.0
2023-04-19,100.79,100.825,100.78,100.81,1838.0,1852728050.0,8749.0
2023-04-20,100.795,100.815,100.735,100.76,2260.0,2277550350.0,9310.0
2023-04-21,100.775,100.9,100.74,100.87,3868.0,3899657100.0,9972.0
2023-04-24,100.905,100.955,100.87,100.935,6188.0,6245374250.0,12330.0
2023-04-25,100.99,100.995,100.915,100.97,7153.0,7221169100.0,14833.0
2023-04-26,101.0,101.105,100.965,101.08,9058.0,9151491450.0,18099.0
2023-04-27,101.22,101.235,101.145,101.22,9378.0,9490173450.0,20586.0
2023-04-28,101.19,101.2,101.135,101.185,5666.0,5732126800.0,21621.0
2023-05-04,101.29,101.31,101.225,101.265,9771.0,9893672400.0,26146.0
2023-05-05,101.3,101.525,101.3,101.495,12526.0,12705615900.0,31510.0
2023-05-08,101.6,101.6,101.365,101.38,13860.0,14055352150.0,35920.0
2023-05-09,101.4,101.455,101.4,101.42,11507.0,11671473600.0,40284.0
2023-05-10,101.465,101.645,101.455,101.59,16518.0,16776360750.0,45842.0
2023-05-11,101.76,101.78,101.66,101.71,15276.0,15538027800.0,49471.0
2023-05-12,101.69,101.69,101.585,101.65,15564.0,15817547250.0,53397.0
2023-05-15,101.625,101.69,101.565,101.595,21831.0,22187223400.0,59553.0
2023-05-16,101.62,101.625,101.525,101.6,30039.0,30510340350.0,65606.0
2023-05-17,101.625,101.635,101.51,101.53,29045.0,29503705150.0,68896.0
2023-05-18,101.51,101.57,101.445,101.555,44082.0,44742492650.0,72789.0
2023-05-19,101.56,101.66,101.56,101.64,56385.0,57296303550.0,80315.0
2023-05-22,101.665,101.81,101.64,101.75,62770.0,63868088850.0,84864.0
2023-05-23,101.83,101.965,101.815,101.925,54673.0,55713893800.0,89228.0
2023-05-24,101.91,101.935,101.84,101.89,50354.0,51305267950.0,89035.0
2023-05-25,101.89,101.895,101.81,101.82,51190.0,52138128000.0,88245.0
2023-05-26,101.84,101.86,101.74,101.77,42801.0,43572997800.0,88260.0
2023-05-29,101.75,101.88,101.7,101.875,43777.0,44563571800.0,90433.0
2023-05-30,101.885,101.94,101.83,101.83,47195.0,48080593800.0,92991.0
2023-05-31,101.86,101.925,101.805,101.92,43736.0,44549939500.0,93783.0
2023-06-01,102.015,102.03,101.92,101.99,48413.0,49364952750.0,96770.0
2023-06-02,101.95,101.98,101.61,101.68,64393.0,65578470800.0,95036.0
2023-06-05,101.725,101.835,101.72,101.8,45854.0,46671398300.0,94779.0
2023-06-06,101.815,101.905,101.8,101.895,43123.0,43922066500.0,96267.0
2023-06-07,101.92,101.975,101.87,101.93,42355.0,43164494300.0,95464.0
2023-06-08,101.92,101.92,101.795,101.855,53199.0,54177814350.0,94215.0
2023-06-09,101.85,102.075,101.835,102.03,52938.0,53969481650.0,98397.0
2023-06-12,102.02,102.09,101.97,102.005,47800.0,48764875250.0,97191.0
2023-06-13,102.12,102.28,102.12,102.21,57998.0,59283869600.0,101758.0
2023-06-14,102.36,102.36,102.185,102.225,45789.0,46819621700.0,101794.0
2023-06-15,102.18,102.18,101.965,102.005,70594.0,72039723350.0,100947.0
2023-06-16,101.955,101.985,101.72,101.81,75950.0,77347201050.0,101031.0
2023-06-19,101.81,101.81,101.63,101.695,67528.0,68675349850.0,101207.0
2023-06-20,101.735,101.825,101.7,101.82,53309.0,54256766800.0,99240.0
2023-06-21,101.86,101.915,101.83,101.9,44716.0,45555907450.0,99396.0
2023-06-26,101.93,101.975,101.9,101.935,39231.0,39993827650.0,100397.0
2023-06-27,101.91,101.91,101.795,101.87,43994.0,44804792800.0,101079.0
2023-06-28,101.92,101.98,101.905,101.97,37163.0,37885420550.0,102049.0
2023-06-29,101.93,102.075,101.905,102.04,49983.0,50988703850.0,105355.0
2023-06-30,102.09,102.185,102.05,102.18,46536.0,47521317550.0,105060.0
