date,open,high,low,close,volume,money,open_interest
2020-09-14,98.88,98.91,98.85,98.91,9.0,8898750.0,4.0
2020-09-15,99.035,99.215,99.035,99.215,4.0,3965100.0,5.0
2020-09-16,99.37,99.37,99.185,99.185,2.0,1985550.0,7.0
2020-09-17,99.28,99.28,99.28,99.28,2.0,1985600.0,9.0
2020-09-18,99.215,99.215,99.165,99.165,8.0,7935800.0,15.0
2020-09-21,99.25,99.51,99.25,99.51,6.0,5966700.0,18.0
2020-09-22,99.52,99.52,99.52,99.52,1.0,995200.0,19.0
2020-09-23,99.57,99.57,99.49,99.54,37.0,36820700.0,49.0
2020-09-24,99.59,99.59,99.365,99.48,27.0,26841950.0,63.0
2020-09-25,99.3,99.325,99.24,99.24,8.0,7943650.0,61.0
2020-09-28,99.22,99.28,99.22,99.275,4.0,3970050.0,62.0
2020-09-29,99.275,99.295,99.235,99.25,5.0,4963300.0,66.0
2020-09-30,99.22,99.22,98.99,98.99,26.0,25768150.0,78.0
2020-10-09,98.99,98.99,98.785,98.785,18.0,17792950.0,89.0
2020-10-12,98.75,98.91,98.75,98.91,11.0,10875000.0,95.0
2020-10-13,98.98,98.98,98.98,98.98,3.0,2969400.0,93.0
2020-10-14,98.98,98.98,98.865,98.865,3.0,2968250.0,96.0
2020-10-15,98.885,98.885,98.755,98.77,18.0,17787750.0,107.0
2020-10-16,98.77,98.85,98.74,98.85,13.0,12839800.0,111.0
2020-10-19,98.935,98.955,98.935,98.955,11.0,10883300.0,108.0
2020-10-20,98.975,98.99,98.975,98.98,7.0,6928750.0,112.0
2020-10-21,99.035,99.195,99.035,99.105,30.0,29738750.0,119.0
2020-10-22,99.265,99.265,99.25,99.25,6.0,5955750.0,114.0
2020-10-23,99.25,99.25,99.235,99.235,3.0,2977350.0,114.0
2020-10-26,99.23,99.23,99.21,99.21,10.0,9922800.0,115.0
2020-10-27,99.22,99.25,99.22,99.25,5.0,4961900.0,116.0
2020-10-28,99.4,99.4,99.02,99.245,12.0,11913500.0,115.0
2020-10-29,99.245,99.445,99.245,99.285,26.0,25827950.0,116.0
2020-10-30,99.34,99.34,99.295,99.295,4.0,3972500.0,117.0
2020-11-02,99.305,99.355,99.305,99.355,14.0,13905850.0,124.0
2020-11-03,99.355,99.465,99.355,99.39,5.0,4970300.0,122.0
2020-11-04,99.385,99.385,99.365,99.385,4.0,3975200.0,122.0
2020-11-05,99.385,99.465,99.335,99.36,10.0,9940550.0,129.0
2020-11-06,99.36,99.36,99.25,99.25,30.0,29781250.0,130.0
2020-11-09,99.25,99.25,99.13,99.175,24.0,23803800.0,137.0
2020-11-10,99.18,99.31,99.18,99.305,8.0,7937100.0,137.0
2020-11-11,99.32,99.335,99.29,99.295,11.0,10925200.0,140.0
2020-11-12,99.295,99.295,99.165,99.19,25.0,24812800.0,152.0
2020-11-13,99.19,99.28,99.01,99.05,59.0,58477000.0,190.0
2020-11-16,99.05,99.225,99.05,99.16,61.0,60477100.0,223.0
2020-11-17,99.15,99.16,99.12,99.15,21.0,20821200.0,230.0
2020-11-18,99.1,99.13,99.025,99.05,44.0,43588350.0,249.0
2020-11-19,98.95,98.98,98.87,98.87,33.0,32651350.0,258.0
2020-11-20,98.74,98.925,98.68,98.875,91.0,89876700.0,299.0
2020-11-23,98.925,99.15,98.925,99.08,56.0,55476300.0,309.0
2020-11-24,99.06,99.14,99.03,99.03,85.0,84221550.0,332.0
2020-11-25,99.075,99.245,99.065,99.175,154.0,152716150.0,338.0
2020-11-26,99.175,99.285,99.11,99.15,186.0,184494250.0,333.0
2020-11-27,99.15,99.25,99.08,99.08,146.0,144800800.0,333.0
2020-11-30,99.26,99.515,99.255,99.495,432.0,429396600.0,341.0
2020-12-01,99.44,99.465,99.345,99.365,512.0,508961950.0,342.0
2020-12-02,99.315,99.325,99.165,99.22,286.0,283866500.0,407.0
2020-12-03,99.225,99.27,99.105,99.195,95.0,94228850.0,417.0
2020-12-04,99.25,99.32,99.18,99.305,114.0,113159900.0,432.0
2020-12-07,99.255,99.255,99.12,99.185,181.0,179507800.0,445.0
2020-12-08,99.27,99.365,99.265,99.285,232.0,230440100.0,472.0
2020-12-09,99.365,99.37,99.225,99.325,167.0,165823600.0,479.0
2020-12-10,99.39,99.46,99.35,99.39,160.0,159059950.0,510.0
2020-12-11,99.325,99.335,99.22,99.24,437.0,433806850.0,503.0
2020-12-14,99.26,99.285,99.175,99.24,279.0,276891750.0,490.0
2020-12-15,99.395,99.465,99.355,99.38,178.0,176978350.0,525.0
2020-12-16,99.395,99.485,99.375,99.42,213.0,211807300.0,541.0
2020-12-17,99.41,99.445,99.285,99.31,308.0,305988800.0,538.0
2020-12-18,99.29,99.325,99.185,99.19,269.0,266983600.0,534.0
2020-12-21,99.305,99.445,99.305,99.43,295.0,293198150.0,539.0
2020-12-22,99.525,99.645,99.515,99.59,332.0,330607100.0,552.0
2020-12-23,99.63,99.695,99.58,99.68,254.0,253096100.0,561.0
2020-12-24,99.645,99.655,99.505,99.555,272.0,270884250.0,582.0
2020-12-25,99.575,99.7,99.515,99.695,251.0,250039000.0,621.0
2020-12-28,99.775,99.8,99.655,99.655,170.0,169547450.0,646.0
2020-12-29,99.725,99.775,99.675,99.77,168.0,167540800.0,669.0
2020-12-30,99.74,99.915,99.74,99.915,182.0,181725850.0,703.0
2020-12-31,99.935,99.97,99.725,99.78,340.0,339306150.0,800.0
2021-01-04,99.725,99.775,99.63,99.685,433.0,431691250.0,888.0
2021-01-05,99.72,99.84,99.66,99.805,210.0,209464650.0,945.0
2021-01-06,99.815,99.935,99.77,99.87,220.0,219642400.0,950.0
2021-01-07,99.95,99.995,99.895,99.925,535.0,534666500.0,1161.0
2021-01-08,99.915,99.945,99.725,99.805,701.0,699609150.0,1428.0
2021-01-11,99.78,99.79,99.575,99.74,712.0,709554300.0,1562.0
2021-01-12,99.76,99.9,99.7,99.895,285.0,284312050.0,1600.0
2021-01-13,99.855,100.02,99.835,99.99,570.0,569651000.0,1829.0
2021-01-14,100.105,100.295,99.905,99.98,1234.0,1234921500.0,2039.0
2021-01-15,99.925,100.0,99.745,99.765,1147.0,1145162500.0,2221.0
2021-01-18,99.68,99.7,99.585,99.64,1250.0,1245640050.0,2537.0
2021-01-19,99.64,99.725,99.62,99.67,564.0,562152900.0,2697.0
2021-01-20,99.755,99.825,99.675,99.79,701.0,699236350.0,2957.0
2021-01-21,99.805,99.915,99.765,99.9,1053.0,1051481150.0,3370.0
2021-01-22,99.855,99.98,99.745,99.96,2210.0,2207592400.0,4428.0
2021-01-25,99.875,99.99,99.845,99.92,2212.0,2209825550.0,5505.0
2021-01-26,99.87,99.87,99.595,99.62,2983.0,2972969950.0,6444.0
2021-01-27,99.64,99.725,99.53,99.695,3627.0,3613502250.0,8127.0
2021-01-28,99.635,99.66,99.48,99.49,3623.0,3606752000.0,9387.0
2021-01-29,99.52,99.615,99.28,99.515,6873.0,6835275550.0,11344.0
2021-02-01,99.575,99.635,99.51,99.59,4415.0,4396865700.0,12891.0
2021-02-02,99.605,99.635,99.535,99.55,5341.0,5319099050.0,14615.0
2021-02-03,99.485,99.53,99.28,99.32,7501.0,7454288850.0,16025.0
2021-02-04,99.295,99.355,99.135,99.185,11841.0,11750008950.0,20407.0
2021-02-05,99.16,99.3,99.105,99.17,9583.0,9506437500.0,23293.0
2021-02-08,99.185,99.215,99.03,99.135,10379.0,10285436300.0,26776.0
2021-02-09,99.14,99.3,99.14,99.25,10578.0,10495685950.0,29920.0
2021-02-10,99.225,99.225,99.07,99.1,7112.0,7049901850.0,31318.0
2021-02-18,98.875,99.015,98.835,98.91,15696.0,15528788100.0,36354.0
2021-02-19,99.0,99.125,98.97,99.09,14520.0,14384296500.0,39488.0
2021-02-22,99.055,99.18,98.985,99.165,22427.0,22217178350.0,43612.0
2021-02-23,99.135,99.295,99.11,99.24,24280.0,24091326200.0,47231.0
2021-02-24,99.34,99.4,99.285,99.29,26029.0,25859185800.0,48618.0
2021-02-25,99.25,99.295,99.18,99.29,19341.0,19193269400.0,51101.0
2021-02-26,99.29,99.335,99.145,99.16,18815.0,18667116800.0,52645.0
2021-03-01,99.2,99.31,99.2,99.26,20009.0,19859665400.0,52453.0
2021-03-02,99.305,99.355,99.19,99.27,21843.0,21685734000.0,53084.0
2021-03-03,99.275,99.375,99.16,99.225,23565.0,23386497750.0,54903.0
2021-03-04,99.2,99.22,99.105,99.15,19599.0,19434026650.0,56840.0
2021-03-05,99.07,99.36,99.06,99.355,29791.0,29564544600.0,58235.0
2021-03-08,99.285,99.44,99.225,99.405,23787.0,23621281550.0,56661.0
2021-03-09,99.375,99.425,99.215,99.315,24690.0,24517643250.0,57626.0
2021-03-10,99.315,99.43,99.23,99.38,25635.0,25463678800.0,59027.0
2021-03-11,99.38,99.4,99.26,99.29,21550.0,21404576200.0,57228.0
2021-03-12,99.3,99.345,99.215,99.235,20322.0,20177086550.0,58189.0
2021-03-15,99.23,99.235,99.1,99.145,21869.0,21680068050.0,58857.0
2021-03-16,99.16,99.265,99.16,99.18,20311.0,20151976850.0,57622.0
2021-03-17,99.24,99.32,99.23,99.25,19987.0,19843145700.0,57304.0
2021-03-18,99.25,99.26,99.155,99.19,16921.0,16784537500.0,56502.0
2021-03-19,99.23,99.405,99.23,99.365,22561.0,22413494100.0,55824.0
2021-03-22,99.385,99.515,99.375,99.43,16179.0,16087695250.0,56387.0
2021-03-23,99.425,99.495,99.405,99.455,15244.0,15161124900.0,56687.0
2021-03-24,99.56,99.63,99.54,99.595,18634.0,18557696500.0,56476.0
2021-03-25,99.585,99.64,99.545,99.63,15826.0,15761155450.0,58028.0
2021-03-26,99.595,99.605,99.54,99.54,15434.0,15366988100.0,58554.0
2021-03-29,99.53,99.565,99.455,99.525,16094.0,16013304700.0,57834.0
2021-03-30,99.58,99.635,99.445,99.445,16857.0,16783013450.0,57935.0
2021-03-31,99.47,99.605,99.46,99.58,15710.0,15638893550.0,58733.0
2021-04-01,99.58,99.6,99.495,99.53,17397.0,17317169600.0,58817.0
2021-04-02,99.54,99.65,99.53,99.55,18747.0,18670993400.0,59192.0
2021-04-06,99.56,99.56,99.45,99.5,14764.0,14687510050.0,60286.0
2021-04-07,99.475,99.51,99.355,99.365,24646.0,24501787150.0,61594.0
2021-04-08,99.375,99.42,99.31,99.335,16254.0,16151508100.0,60516.0
2021-04-09,99.39,99.46,99.345,99.4,17001.0,16902310300.0,59622.0
2021-04-12,99.415,99.57,99.415,99.56,19364.0,19270623600.0,60443.0
2021-04-13,99.67,99.845,99.67,99.825,27677.0,27611148750.0,62674.0
2021-04-14,99.775,99.825,99.755,99.82,18734.0,18695385650.0,64929.0
