date,open,high,low,close,volume,money,open_interest
2014-06-16,95.162,95.208,95.162,95.208,2.0,1903700.0,2.0
2014-06-17,95.318,95.328,95.3,95.3,4.0,3812480.0,2.0
2014-06-18,95.172,95.172,95.116,95.116,2.0,1902880.0,2.0
2014-06-19,95.116,95.116,95.116,95.116,0.0,0.0,2.0
2014-06-20,95.116,95.116,95.116,95.116,0.0,0.0,2.0
2014-06-23,94.99,94.99,94.99,94.99,1.0,949900.0,3.0
2014-06-24,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-06-25,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-06-26,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-06-27,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-06-30,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-07-01,94.99,94.99,94.99,94.99,0.0,0.0,3.0
2014-07-02,94.7,94.7,94.544,94.544,4.0,3784180.0,4.0
2014-07-03,94.462,94.482,94.3,94.3,5.0,4720360.0,5.0
2014-07-04,94.362,94.362,94.282,94.306,7.0,6603080.0,5.0
2014-07-07,94.306,94.306,94.306,94.306,0.0,0.0,5.0
2014-07-08,94.494,94.494,94.402,94.402,2.0,1888960.0,5.0
2014-07-09,94.32,94.32,94.32,94.32,1.0,943200.0,6.0
2014-07-10,94.32,94.32,94.32,94.32,0.0,0.0,6.0
2014-07-11,94.32,94.32,94.32,94.32,0.0,0.0,6.0
2014-07-14,94.32,94.32,94.32,94.32,0.0,0.0,6.0
2014-07-15,94.25,94.25,94.102,94.102,2.0,1883520.0,6.0
2014-07-16,93.902,94.018,93.792,93.912,9.0,8451540.0,9.0
2014-07-17,93.77,93.842,93.63,93.7,7.0,6562120.0,8.0
2014-07-18,93.662,93.662,93.648,93.648,2.0,1870000.0,8.0
2014-07-21,93.784,93.808,93.78,93.8,7.0,6565740.0,14.0
2014-07-22,94.02,94.02,93.832,93.832,9.0,8453740.0,13.0
2014-07-23,93.744,93.808,93.742,93.742,7.0,6564380.0,13.0
2014-07-24,93.74,93.774,93.73,93.774,3.0,2812440.0,14.0
2014-07-25,93.886,93.886,93.886,93.886,1.0,938860.0,13.0
2014-07-28,94.026,94.026,93.864,93.87,4.0,3756780.0,14.0
2014-07-29,93.87,93.87,93.87,93.87,0.0,0.0,14.0
2014-07-30,93.86,93.86,93.86,93.86,1.0,938600.0,15.0
2014-07-31,93.95,94.02,93.95,93.962,6.0,5639260.0,19.0
2014-08-01,94.002,94.142,93.972,94.142,13.0,12227900.0,23.0
2014-08-04,94.022,94.108,93.998,93.998,17.0,15991540.0,24.0
2014-08-05,93.886,94.01,93.822,94.01,6.0,5634940.0,22.0
2014-08-06,93.888,93.996,93.882,93.89,7.0,6573080.0,21.0
2014-08-07,93.864,93.948,93.3,93.846,6.0,5626360.0,21.0
2014-08-08,93.846,93.846,93.846,93.846,0.0,0.0,21.0
2014-08-11,93.938,93.938,93.912,93.912,2.0,1878500.0,21.0
2014-08-12,93.864,93.864,93.764,93.764,14.0,13134300.0,22.0
2014-08-13,93.864,94.084,93.864,94.046,5.0,4698480.0,24.0
2014-08-14,94.49,94.49,94.094,94.094,7.0,6600060.0,25.0
2014-08-15,94.166,94.258,94.054,94.258,12.0,11300220.0,26.0
2014-08-18,94.158,94.198,94.13,94.13,4.0,3766440.0,24.0
2014-08-19,93.95,93.956,93.834,93.85,5.0,4694340.0,26.0
2014-08-20,93.78,93.912,93.65,93.912,5.0,4689280.0,25.0
2014-08-21,93.912,93.912,93.912,93.912,0.0,0.0,25.0
2014-08-22,93.39,94.01,93.39,94.01,5.0,4693320.0,28.0
2014-08-25,94.01,94.016,93.99,93.99,4.0,3760240.0,29.0
2014-08-26,94.014,94.188,94.008,94.188,6.0,5645640.0,34.0
2014-08-27,94.188,94.318,94.188,94.25,9.0,8485880.0,36.0
2014-08-28,94.294,94.294,94.196,94.196,2.0,1884900.0,36.0
2014-08-29,94.2,94.2,94.13,94.13,8.0,7530000.0,36.0
2014-09-01,94.16,94.16,94.16,94.16,1.0,941600.0,36.0
2014-09-02,94.104,94.104,94.1,94.1,3.0,2823040.0,35.0
2014-09-03,93.91,93.91,93.862,93.862,2.0,1877720.0,35.0
2014-09-04,93.842,93.842,93.818,93.818,4.0,3753200.0,37.0
2014-09-05,93.89,93.89,93.77,93.77,8.0,7506160.0,39.0
2014-09-09,93.85,93.85,93.846,93.848,7.0,6569360.0,41.0
2014-09-10,93.872,93.872,93.808,93.808,5.0,4692060.0,43.0
2014-09-11,93.85,93.852,93.742,93.85,49.0,45957120.0,55.0
2014-09-12,93.86,93.86,93.82,93.82,3.0,2820000.0,54.0
2014-09-15,94.262,94.262,93.992,93.992,4.0,3764720.0,54.0
2014-09-16,93.972,94.046,93.518,93.978,25.0,23489080.0,52.0
2014-09-17,94.13,94.13,94.13,94.13,1.0,941300.0,53.0
2014-09-18,94.156,94.702,94.156,94.702,45.0,42515700.0,79.0
2014-09-19,95.288,95.288,94.8,95.102,54.0,51280000.0,100.0
2014-09-22,95.05,95.2,94.842,95.11,31.0,29462660.0,116.0
2014-09-23,95.12,95.2,94.844,94.922,56.0,53237000.0,121.0
2014-09-24,94.75,94.888,94.672,94.78,10.0,9479020.0,120.0
2014-09-25,94.694,95.002,94.694,94.956,10.0,9481700.0,120.0
2014-09-26,94.84,94.986,94.826,94.834,13.0,12337780.0,119.0
2014-09-29,95.098,95.146,94.982,95.04,21.0,19961840.0,126.0
2014-09-30,95.11,95.158,95.1,95.158,12.0,11415920.0,128.0
2014-10-08,94.982,95.01,94.968,94.968,18.0,17096460.0,138.0
2014-10-09,94.872,94.946,94.762,94.922,30.0,28459320.0,152.0
2014-10-10,94.98,94.98,94.838,94.9,34.0,32261720.0,161.0
2014-10-13,94.838,95.034,94.838,95.02,117.0,111070260.0,215.0
2014-10-14,95.08,95.702,94.996,95.608,243.0,231760760.0,343.0
2014-10-15,95.642,95.976,95.642,95.702,224.0,214671520.0,418.0
2014-10-16,95.788,96.0,95.696,95.862,170.0,162947840.0,474.0
2014-10-17,95.81,96.084,95.79,96.06,192.0,184175560.0,483.0
2014-10-20,96.304,96.534,96.172,96.5,347.0,334394620.0,703.0
2014-10-21,96.5,96.61,96.202,96.228,417.0,401740000.0,908.0
2014-10-22,96.314,96.314,95.87,95.93,570.0,547616660.0,1108.0
2014-10-23,95.88,95.99,95.784,95.968,484.0,464232120.0,1358.0
2014-10-24,95.934,96.162,95.834,96.09,443.0,425214740.0,1578.0
2014-10-27,96.058,96.066,95.942,96.0,423.0,406126740.0,1864.0
2014-10-28,96.044,96.296,96.04,96.288,914.0,879247000.0,2552.0
2014-10-29,96.288,96.372,96.14,96.258,750.0,722168020.0,2928.0
2014-10-30,96.258,96.27,95.89,95.94,1616.0,1551530660.0,3913.0
2014-10-31,95.968,96.096,95.968,96.06,1141.0,1095810000.0,4656.0
2014-11-03,96.25,96.632,96.25,96.476,2967.0,2861347940.0,6272.0
2014-11-04,96.476,96.986,96.446,96.908,5236.0,5064803860.0,8410.0
2014-11-05,96.88,97.2,96.682,97.172,6454.0,6256607520.0,10240.0
2014-11-06,97.136,97.182,96.958,97.06,5274.0,5118981580.0,11482.0
2014-11-07,97.32,97.564,97.23,97.524,6617.0,6447560000.0,12561.0
2014-11-10,97.524,97.82,97.256,97.656,8188.0,7989690000.0,13257.0
2014-11-11,97.758,98.072,97.268,97.344,13127.0,12830070000.0,13693.0
2014-11-12,97.406,97.75,96.986,97.2,12143.0,11820846960.0,15124.0
2014-11-13,97.15,97.38,96.83,97.008,12642.0,12274670000.0,16574.0
2014-11-14,97.014,97.014,96.662,96.71,10820.0,10476095560.0,17911.0
